IEEE118 Test System 15/11//98 
lftype.h
*
THLINE LN182   bus-115  bus-114      0.00230    0.01040   -0.00138
THLINE LN183   bus-116  bus-68       0.00034    0.00405   -0.08200
THLINE LN184   bus-117  bus-12       0.03290    0.14000   -0.01790
THLINE LN185   bus-118  bus-75       0.01450    0.04810   -0.00599
THLINE LN186   bus-118  bus-76       0.01640    0.05440   -0.00678

RES_V  bus-1    0.9550000   10.6700000  1
RES_V  bus-2    0.9710000   11.2200000  1
RES_V  bus-3    0.9680000   11.5600000  1
RES_V  bus-4    0.9980000   15.2800000  1
RES_V  bus-5    1.0020000   15.7300000  1
RES_V  bus-6    0.9900000   13.0000000  1
RES_V  bus-7    0.9890000   12.5600000  1
RES_V  bus-8    1.0150000   20.7700000  1
RES_V  bus-9    1.0430000   28.0200000  1
RES_V  bus-10    1.0500000   35.6100000  1
RES_V  bus-11    0.9850000   12.7200000  1
RES_V  bus-12    0.9900000   12.2000000  1
RES_V  bus-13    0.9680000   11.3500000  1
RES_V  bus-14    0.9840000   11.5000000  1
RES_V  bus-15    0.9700000   11.2300000  1
RES_V  bus-16    0.9840000   11.9100000  1
RES_V  bus-17    0.9950000   13.7400000  1
RES_V  bus-18    0.9730000   11.5300000  1
RES_V  bus-19    0.9630000   11.0500000  1
RES_V  bus-20    0.9580000   11.9300000  1
RES_V  bus-21    0.9590000   13.5200000  1
RES_V  bus-22    0.9700000   16.0800000  1
RES_V  bus-23    1.0000000   21.0000000  1
RES_V  bus-24    0.9920000   20.8900000  1
RES_V  bus-25    1.0500000   27.9300000  1
RES_V  bus-26    1.0150000   29.7100000  1
RES_V  bus-27    0.9680000   15.3500000  1
RES_V  bus-28    0.9620000   13.6200000  1
RES_V  bus-29    0.9630000   12.6300000  1
RES_V  bus-30    0.9860000   18.7900000  1
*RES_V  bus-30    0.9680000   18.7900000  1
RES_V  bus-31    0.9670000   12.7500000  1
RES_V  bus-32    0.9640000   14.8000000  1
RES_V  bus-33    0.9720000   10.6300000  1
RES_V  bus-34    0.9860000   11.3000000  1
RES_V  bus-35    0.9810000   10.8700000  1
RES_V  bus-36    0.9800000   10.8700000  1
RES_V  bus-37    0.9920000   11.7700000  1
RES_V  bus-38    0.9620000   16.9100000  1
RES_V  bus-39    0.9700000    8.4100000  1
RES_V  bus-40    0.9700000    7.3500000  1
RES_V  bus-41    0.9670000    6.9200000  1
RES_V  bus-42    0.9850000    8.5300000  1
RES_V  bus-43    0.9780000   11.2800000  1
RES_V  bus-44    0.9850000   13.8200000  1
RES_V  bus-45    0.9870000   15.6700000  1
RES_V  bus-46    1.0050000   18.4900000  1
RES_V  bus-47    1.0170000   20.7300000  1
RES_V  bus-48    1.0210000   19.9300000  1
RES_V  bus-49    1.0250000   20.9400000  1
RES_V  bus-50    1.0010000   18.9000000  1
RES_V  bus-51    0.9670000   16.2800000  1
RES_V  bus-52    0.9570000   15.3200000  1
RES_V  bus-53    0.9460000   14.3500000  1
RES_V  bus-54    0.9550000   15.2600000  1
RES_V  bus-55    0.9520000   14.9700000  1
RES_V  bus-56    0.9540000   15.1600000  1
RES_V  bus-57    0.9710000   16.3600000  1
RES_V  bus-58    0.9590000   15.5100000  1
RES_V  bus-59    0.9850000   19.3700000  1
RES_V  bus-60    0.9930000   23.1500000  1
RES_V  bus-61    0.9950000   24.0400000  1
RES_V  bus-62    0.9980000   23.4300000  1
RES_V  bus-63    0.9690000   22.7500000  1
RES_V  bus-64    0.9840000   24.5200000  1
RES_V  bus-65    1.0050000   27.6500000  1
RES_V  bus-66    1.0500000   27.4800000  1
RES_V  bus-67    1.0200000   24.8400000  1
RES_V  bus-68    1.0030000   27.5500000  1
RES_V  bus-69    1.0350000   30.0000000  1
RES_V  bus-70    0.9840000   22.5800000  1
RES_V  bus-71    0.9870000   22.1500000  1
RES_V  bus-72    0.9800000   20.9800000  1
RES_V  bus-73    0.9910000   21.9400000  1
RES_V  bus-74    0.9580000   21.6400000  1
RES_V  bus-75    0.9670000   22.9100000  1
RES_V  bus-76    0.9430000   21.7700000  1
RES_V  bus-77    1.0060000   26.7200000  1
RES_V  bus-78    1.0030000   26.4200000  1
RES_V  bus-79    1.0090000   26.7200000  1
RES_V  bus-80    1.0400000   28.9600000  1
RES_V  bus-81    0.9970000   28.1000000  1
RES_V  bus-82    0.9890000   27.2400000  1
RES_V  bus-83    0.9850000   28.4200000  1
RES_V  bus-84    0.9800000   30.9500000  1
RES_V  bus-85    0.9850000   32.5100000  1
RES_V  bus-86    0.9870000   31.1400000  1
RES_V  bus-87    1.0150000   31.4000000  1
RES_V  bus-88    0.9870000   35.6400000  1
RES_V  bus-89    1.0050000   39.6900000  1
RES_V  bus-90    0.9850000   33.2900000  1
RES_V  bus-91    0.9800000   33.3100000  1
RES_V  bus-92    0.9930000   33.8000000  1
RES_V  bus-93    0.9870000   30.7900000  1
RES_V  bus-94    0.9910000   28.6400000  1
RES_V  bus-95    0.9810000   27.6700000  1
RES_V  bus-96    0.9930000   27.5100000  1
RES_V  bus-97    1.0110000   27.8800000  1
RES_V  bus-98    1.0240000   27.4000000  1
RES_V  bus-99    1.0100000   27.0400000  1
RES_V  bus-100    1.0170000   28.0300000  1
RES_V  bus-101    0.9930000   29.6100000  1
RES_V  bus-102    0.9910000   32.3000000  1
RES_V  bus-103    1.0010000   24.4400000  1
RES_V  bus-104    0.9710000   21.6900000  1
RES_V  bus-105    0.9650000   20.5700000  1
RES_V  bus-106    0.9620000   20.3200000  1
RES_V  bus-107    0.9520000   17.5300000  1
RES_V  bus-108    0.9670000   19.3800000  1
RES_V  bus-109    0.9670000   18.9300000  1
RES_V  bus-110    0.9730000   18.0900000  1
RES_V  bus-111    0.9800000   19.7400000  1
RES_V  bus-112    0.9750000   14.9900000  1
RES_V  bus-113    0.9930000   13.7400000  1
RES_V  bus-114    0.9600000   14.4600000  1
RES_V  bus-115    0.9600000   14.4600000  1
RES_V  bus-116    1.0050000   27.1200000  1
RES_V  bus-117    0.9740000   10.6700000  1
RES_V  bus-118    0.9490000   21.9200000  1

