30BUS- 103 BUS-  441 .0127000 .0510000 .0000000 .0122000 100.0000  0
30BUS-  54 BUS-  451 .0108000 .0570000 .0000000 .0136000 100.0000  0
30BUS-  47 BUS-  461 .0310000 .1378000 .0000000 .0311000 100.0000  0
30BUS-  48 BUS-  471 .0251000 .1114000 .0000000 .0251000 100.0000  0
30BUS-  49 BUS-  471 .0030000 .0120000 .0000000 .0027000 100.0000  0
30BUS-  50 BUS-  481 .0336000 .1660000 .0000000 .0390000 100.0000  0
30BUS-  51 BUS-  481 .0420000 .1300000 .0000000 .0285000 100.0000  0
30BUS-  52 BUS-  481 .0540000 .1680000 .0000000 .0370000 100.0000  0
30BUS-  87 BUS-  491 .0140000 .0680000 .0000000 .0133000 100.0000  0
30BUS-  51 BUS-  501 .0300000 .0900000 .0000000 .0205000 100.0000  0
30BUS- 123 BUS-  501 .4071000 1.854300 .0000000 .0000000 100.0000  0
30BUS- 125 BUS-  501 .1337000 .6031000 .0000000 .0000000 100.0000  0
30BUS- 141 BUS-  511 .0323000 .1000000 .0000000 .0221000 100.0000  0
30BUS-  79 BUS-  521 .0623000 .2126000 .0000000 .0470000 100.0000  0
30BUS- 106 BUS-  521 .0231000 .0717000 .0000000 .0157000 100.0000  0
30BUS- 116 BUS-  521 .0060000 .0487000 .0000000 .0128000 100.0000  0
30BUS- 117 BUS-  521 .0117000 .0493000 .0000000 .0115000 100.0000  0
30BUS-  54 BUS-  531 .0275000 .1961000 .0000000 .0478000 100.0000  0
30BUS-  55 BUS-  531 .0005000 .0026000 .0000000 .0011000 100.0000  0
30BUS-  56 BUS-  541 .0174000 .0910000 .0000000 .0215000 100.0000  0
30BUS-  57 BUS-  541 .0250000 .1237000 .0000000 .0294000 100.0000  0
30BUS-  57 BUS-  551 .0462000 .1763000 .0000000 .0401000 100.0000  0
30BUS- 149 BUS-  551 .0153000 .0671000 .0000000 .0156000 100.0000  0
30BUS- 162 BUS-  551 .0040000 .0189000 .0000000 .0049000 100.0000  0
30BUS-  67 BUS-  561 .0170000 .0894000 .0000000 .0212000 100.0000  0
30BUS-  80 BUS-  571 .0272000 .1037000 .0000000 .0236000 100.0000  0
30BUS-  61 BUS-  581 .0133000 .1018000 .0000000 .0921000 100.0000  0
30BUS-  61 BUS-  591 .0106000 .0706000 .0000000 .0605000 100.0000  0
30BUS-  62 BUS-  601 .3674000 .9640000 .0000000 .0000000 100.0000  0
30BUS-  65 BUS-  601 .1041000 .4144000 .0000000 .0000000 100.0000  0
30BUS- 126 BUS-  601 .5367000 1.829500 .0000000 .0000000 100.0000  0
30BUS-  62 BUS-  611 .0296000 .2275000 .0000000 .1998000 100.0000  0
30BUS-  63 BUS-  611 .0043000 .0422000 .0000000 .0382000 100.0000  0
30BUS-  63 BUS-  621 .0158000 .1702000 .0000000 .0000000 100.0000  0
30BUS-  65 BUS-  621 .0040000 .0740000 .0000000 .0000000 100.0000  0
30BUS- 126 BUS-  621 .0044000 .2969000 .0000000 .0000000 100.0000  0
30BUS-  65 BUS-  631 .2409000 1.960000 .0000000 .0000000 100.0000  0
30BUS-  65 BUS-  641 .0050000 .0571000 .0000000 .4549000 100.0000  0
30BUS-  66 BUS-  641 .0033000 .0381000 .0000000 .3033000 100.0000  0
30BUS- 126 BUS-  651 .0031000 .1536000 .0000000 .0000000 100.0000  0
30BUS-  68 BUS-  671 .0193000 .1013000 .0000000 .0241000 100.0000  0
30BUS-  69 BUS-  681 .0068000 .0353000 .0000000 .0084000 100.0000  0
30BUS-  77 BUS-  691 .0098000 .0374000 .0000000 .0085000 100.0000  0
30BUS-  78 BUS-  691 .0114000 .0434000 .0000000 .0098000 100.0000  0
30BUS-  79 BUS-  691 .0052000 .0433000 .0000000 .0110000 100.0000  0
30BUS- 149 BUS-  701 .0002000 .0018000 .0000000 .0005000 100.0000  0
30BUS- 149 BUS-  70A .0002000 .0018000 .0000000 .0005000 100.0000  0
30BUS-  85 BUS-  711 .0304000 .1506000 .0000000 .0358000 100.0000  0
30BUS- 150 BUS-  711 .0196000 .0970000 .0000000 .0231000 100.0000  0
30BUS- 113 BUS-  721 .0022000 .0130000 .0000000 .0000000 100.0000  0
30BUS- 132 BUS-  721 .0028000 .0168000 .0000000 .0000000 100.0000  0
30BUS- 152 BUS-  721 .0385000 .1800000 .0000000 .0000000 100.0000  0
30BUS- 119 BUS-  741 .0031000 .0310000 .0000000 .2411000 100.0000  0
30BUS- 128 BUS-  751 .0008000 .0087000 .0000000 .0830000 100.0000  0
30BUS-  79 BUS-  781 .0051000 .0336000 .0000000 .0091000 100.0000  0
30BUS-  80 BUS-  781 .0244000 .0930000 .0000000 .0211000 100.0000  0
30BUS-  83 BUS-  821 .0053000 .0249000 .0000000 .0065000 100.0000  0
30BUS-  93 BUS-  841 .0125000 .0826000 .0000000 .0207000 100.0000  0
30BUS-  86 BUS-  851 .0211000 .1046000 .0000000 .0249000 100.0000  0
30BUS-  87 BUS-  861 .0280000 .1120000 .0000000 .0269000 100.0000  0
30BUS-  88 BUS-  861 .0440000 .2280000 .0000000 .0545000 100.0000  0
30BUS-  96 BUS-  881 .0740000 .2500000 .0000000 .0071000 100.0000  0
30BUS- 106 BUS-  881 .0079000 .0468000 .0000000 .0116000 100.0000  0
30BUS-  90 BUS-  891 .0690000 .1340000 .0000000 .0070000 100.0000  0
30BUS-  96 BUS-  901 .1837000 .3590000 .0000000 .0185000 100.0000  0
30BUS-  92 BUS-  911 .0156000 .0819000 .0000000 .0188000 100.0000  0
30BUS-  93 BUS-  911 .0143000 .0895000 .0000000 .0225000 100.0000  0
30BUS-  94 BUS-  911 .0145000 .0957000 .0000000 .0240000 100.0000  0
30BUS- 102 BUS-  921 .0150000 .0610000 .0000000 .0146000 100.0000  0
30BUS- 103 BUS-  941 .0227000 .1333000 .0000000 .0330000 100.0000  0
30BUS- 107 BUS-  941 .0613000 .1891000 .0000000 .0418000 100.0000  0
30BUS-  96 BUS-  951 .0870000 .2120000 .0000000 .0430000 100.0000  0
30BUS-  97 BUS-  951 .1289000 .2809000 .0000000 .0167000 100.0000  0
30BUS-  98 BUS-  951 .0071000 .0430000 .0000000 .0112000 100.0000  0
30BUS- 100 BUS-  961 .0690000 .1610000 .0000000 .0093000 100.0000  0
30BUS- 105 BUS-  981 .1485000 .2930000 .0000000 .0155000 100.0000  0
30BUS- 104 BUS- 1001 .0620000 .1450000 .0000000 .0083000 100.0000  0
30BUS- 123 BUS- 1031 .1820000 .7510000 .0000000 .0000000 100.0000  0
30BUS- 124 BUS- 1031 .0002000 .0167000 .0000000 .0000000 100.0000  0
30BUS- 125 BUS- 1031 .0279000 .1972000 .0000000 .0000000 100.0000  0
30BUS- 107 BUS- 1061 .0196000 .0611000 .0000000 .0134000 100.0000  0
30BUS- 122 BUS- 1071 .0130000 .0621000 .0000000 .0148000 100.0000  0
30BUS- 119 BUS- 1091 .0060000 .0577000 .0000000 .4645000 100.0000  0
30BUS- 124 BUS- 1091 .0020000 .0222000 .0000000 .1891000 100.0000  0
30BUS- 125 BUS- 1091 .0070000 .0620000 .0000000 .5000000 100.0000  0
30BUS- 111 BUS- 1101 .0230000 .0990000 .0000000 .0230000 100.0000  0
30BUS- 134 BUS- 1101 .0032000 .0256000 .0000000 .0067000 100.0000  0
30BUS- 141 BUS- 1101 .0210000 .0649000 .0000000 .0144000 100.0000  0
30BUS- 115 BUS- 1111 .0527000 .2215000 .0000000 .0515000 100.0000  0
30BUS- 120 BUS- 1121 .0005000 .0044000 .0000000 .0360000 100.0000  0
30BUS- 132 BUS- 1131 .0459000 .2911000 .0000000 .0000000 100.0000  0
30BUS- 134 BUS- 1131 .0008000 .0072000 .0000000 .0019000 100.0000  0
30BUS- 117 BUS- 1151 .0019000 .0154000 .0000000 .0165000 100.0000  0
30BUS- 117 BUS- 1161 .0048000 .0391000 .0000000 .0107000 100.0000  0
30BUS- 147 BUS- 1161 .0035000 .0286000 .0000000 .0078000 100.0000  0
30BUS- 147 BUS- 1171 .0022000 .0175000 .0000000 .0050000 100.0000  0
30BUS- 128 BUS- 1201 .0004000 .0051000 .0000000 .0500000 100.0000  0
30BUS- 129 BUS- 1201 .0003000 .0038000 .0000000 .0326000 100.0000  0
30BUS- 123 BUS- 1221 .0175000 .0835000 .0000000 .0199000 100.0000  0
30BUS- 125 BUS- 1231 .0423000 .2441000 .0000000 .0000000 100.0000  0
30BUS- 125 BUS- 1241 .0113000 .1585000 .0000000 .0000000 100.0000  0
30BUS- 126 BUS- 1241 .0577000 .8256000 .0000000 .0000000 100.0000  0
30BUS- 126 BUS- 1251 .0201000 .5915000 .0000000 .0000000 100.0000  0
30BUS- 127 BUS- 1261 .0877000 .7049000 .0000000 .0000000 100.0000  0
30BUS- 135 BUS- 1331 .0109000 .0259000 .0000000 .0002000 100.0000  0
30BUS- 136 BUS- 1331 .0390000 .0990000 .0000000 .0008000 100.0000  0
30BUS- 137 BUS- 1331 .0134000 .0504000 .0000000 .0005000 100.0000  0
30BUS- 138 BUS- 1351 .0466000 .1182000 .0000000 .0010000 100.0000  0
30BUS- 139 BUS- 1361 .0260000 .0650000 .0000000 .0005000 100.0000  0
30BUS- 140 BUS- 1371 .0041000 .0156000 .0000000 .0002000 100.0000  0
30BUS- 139 BUS- 1381 .0260000 .0650000 .0000000 .0005000 100.0000  0
30BUS- 140 BUS- 1381 .0251000 .0941000 .0000000 .0009000 100.0000  0
30BUS- 145 BUS- 1381 .0923000 .2338000 .0000000 .0019000 100.0000  0
30BUS- 143 BUS- 1421 .1582000 .3919000 .0000000 .0034000 100.0000  0
30BUS- 146 BUS- 1421 .1618000 .3861000 .0000000 .0035000 100.0000  0
30BUS- 144 BUS- 1431 .0927000 .2322000 .0000000 .0010000 100.0000  0
30BUS- 145 BUS- 1441 .0890000 .2210000 .0000000 .0016000 100.0000  0
30BUS- 146 BUS- 1441 .0680000 .2906000 .0000000 .0029000 100.0000  0
30BUS- 150 BUS- 1491 .0010000 .0085000 .0000000 .0010000 100.0000  0
30BUS- 151 BUS- 1491 .0039000 .0262000 .0000000 .0069000 100.0000  0
30BUS- 152 BUS- 1491 .0253000 .1168000 .0000000 .0272000 100.0000  0
30BUS- 161 BUS- 1511 .0021000 .0138000 .0000000 .0037000 100.0000  0
30BUS- 154 BUS- 1531 .0710000 .2841000 .0000000 .0027000 100.0000  0
30BUS- 155 BUS- 1531 .0430000 .1856000 .0000000 .0019000 100.0000  0
30BUS- 156 BUS- 1541 .0155000 .0379000 .0000000 .0004000 100.0000  0
30BUS- 160 BUS- 1541 .0102000 .0429000 .0000000 .0005000 100.0000  0
30BUS- 156 BUS- 1551 .0176000 .0822000 .0000000 .0007000 100.0000  0
30BUS- 157 BUS- 1561 .0530000 .1273000 .0000000 .0011000 100.0000  0
30BUS- 158 BUS- 1571 .0489000 .1404000 .0000000 .0014000 100.0000  0
30BUS- 159 BUS- 1581 .0339000 .0664000 .0000000 .0006000 100.0000  0
30BUS- 160 BUS- 1591 .0190000 .0811000 .0000000 .0060000 100.0000  0
30BUS- 162 BUS- 1611 .0022000 .0103000 .0000000 .0027000 100.0000  0
 
41BUS-   1 BUS-   61 .0000000 .0133000 .0000000 .0000000 100.0000 .9506607  0
41BUS-   4 BUS- 1151 .0000000 .0185000 .0000000 .0000000 100.0000 1.000000  0
41BUS-   5 BUS- 1311 .0000000 .0127000 .0000000 .0000000 100.0000 .9757050  0
41BUS-   7 BUS-   81 .0004000 .0189000 .0000000 .0000000 100.0000 1.025536  0
41BUS-  12 BUS-   21 .0008000 .0377000 .0000000 .0000000 100.0000 .9754194  0
41BUS-  18 BUS-  371 .0000000 .0456000 .0000000 .0000000 100.0000 .8934155  0
41BUS-  20 BUS-  531 .0000000 .1140000 .0000000 .0000000 100.0000 1.000000  0
41BUS-  22 BUS-  391 .0000000 .0493000 .0000000 .0000000 100.0000 .9024456  0
41BUS-  24 BUS-  251 .0000000 .0340000 .0000000 .0000000 100.0000 .9787608  0
41BUS-  26 BUS-  761 .0000000 .0082000 .0000000 .0000000 100.0000 .9615385  0
41BUS-  52 BUS- 1181 .0000000 .0520000 .0000000 .0000000 100.0000 .9588647  0
41BUS-  53 BUS-  111 .0005000 .0200000 .0000000 .0000000 100.0000 1.000000  0
41BUS-  60 BUS-  611 .0027000 .0653000 .0000000 .0000000 100.0000 .9754194  0
41BUS-  60 BUS-  61A .0020000 .0393000 .0000000 .0000000 100.0000 .9754194  0
41BUS-  66 BUS-  111 .0000000 .0118000 .0000000 .0000000 100.0000 1.000000  0
41BUS-  70 BUS-  731 .0000000 .0197000 .0000000 .0000000 100.0000 .9617234  0
41BUS-  75 BUS- 1301 .0004000 .0242000 .0000000 .0000000 100.0000 .9757050  0
41BUS-  79 BUS-  741 .0000000 .0180000 .0000000 .0000000 100.0000 .9758002  0
41BUS-  89 BUS-  861 .0000000 .0570000 .0000000 .0000000 100.0000 .9754194  0
41BUS-  93 BUS-  421 .0000000 .0260000 .0000000 .0000000 100.0000 .9758002  0
41BUS-  93 BUS- 1081 .0000000 .0154000 .0000000 .0000000 100.0000 .9521089  0
41BUS-  94 BUS- 1091 .0000000 .0350000 .0000000 .0000000 100.0000 .9758002  0
41BUS-  95 BUS-  911 .0054000 .0458000 .0000000 .0000000 100.0000 .9803922  0
41BUS-  95 BUS-  991 .0000000 .0685000 .0000000 .0000000 100.0000 .9712510  0
41BUS-  96 BUS- 1011 .0000000 .1031000 .0000000 .0000000 100.0000 .9712510  0
41BUS-  97 BUS-  441 .0051000 .1007000 .0000000 .0000000 100.0000 .9754194  0
41BUS-  98 BUS-  931 .0006000 .0214000 .0000000 .0000000 100.0000 .9754194  0
41BUS- 104 BUS-  341 .0080000 .0637000 .0000000 .0000000 100.0000 1.000000  0
41BUS- 105 BUS-  381 .0000000 .1160000 .0000000 .0000000 100.0000 .9754194  0
41BUS- 110 BUS- 1121 .0000000 .0185000 .0000000 .0000000 100.0000 1.000000  0
41BUS- 110 BUS- 1141 .0000000 .0768000 .0000000 .0000000 100.0000 .9617234  0
41BUS- 112 BUS- 1211 .0000000 .0190000 .0000000 .0000000 100.0000 .9524716  0
41BUS- 116 BUS- 1191 .0000000 .0090000 .0000000 .0000000 100.0000 .9758002  0
41BUS- 120 BUS-  141 .0003000 .0188000 .0000000 .0000000 100.0000 1.025536  0
41BUS- 128 BUS-  721 .0004000 .0180000 .0000000 .0000000 100.0000 1.000000  0
41BUS- 129 BUS- 1321 .0004000 .0198000 .0000000 .0000000 100.0000 1.000000  0
41BUS- 133 BUS- 1341 .0000000 .0410000 .0000000 .0000000 100.0000 .9757050  0
41BUS- 138 BUS- 1101 .0000000 .0410000 .0000000 .0000000 100.0000 1.000000  0
41BUS- 142 BUS-  511 .0000000 .1728000 .0000000 .0000000 100.0000 .9345794  0
41BUS- 144 BUS- 1411 .0000000 .0820000 .0000000 .0000000 100.0000 .9757050  0
41BUS- 148 BUS- 1161 .0000000 .0410000 .0000000 .0000000 100.0000 1.000000  0
41BUS- 149 BUS-  261 .0000000 .0386000 .0000000 .0000000 100.0000 1.000000  0
41BUS- 149 BUS-  26A .0000000 .0386000 .0000000 .0000000 100.0000 1.000000  0
41BUS- 153 BUS-  701 .0000000 .0916000 .0000000 .0000000 100.0000 1.000000  0
41BUS- 153 BUS-  70A .0000000 .0916000 .0000000 .0000000 100.0000 1.000000  0
41BUS- 157 BUS-  551 .0000000 .0827000 .0000000 .0000000 100.0000 1.000000  0
 
 
 
 
 
 
 
 
 
