THTRFO TR32    bus-9034 bus-9003     0.13006    1.39120  100.00000
THTRFO TR33    bus-9035 bus-9003     0.54484    3.45720  100.00000
THTRFO TR34    bus-9036 bus-9003     0.15426    1.67290  100.00000
THTRFO TR35    bus-9037 bus-9003     0.38490    2.57120  100.00000
THTRFO TR36    bus-9038 bus-9003     0.44120    2.96680  100.00000
THLINE LN37    bus-9121 bus-9012     0.23552    0.99036    0.00000
THTRFO TR38    bus-9533 bus-9053     0.00000    0.75000   95.83000
THLINE LN39    bus-5    bus-1        0.00100    0.00600    0.00000
THLINE LN40    bus-6    bus-2        0.00100    0.00900    0.00000
THLINE LN41    bus-8    bus-2        0.00600    0.02700   -0.02700
THLINE LN42    bus-7    bus-3        0.00000    0.00300    0.00000
THLINE LN43    bus-19   bus-3        0.00800    0.06900   -0.06950
THLINE LN44    bus-150  bus-3        0.00100    0.00700    0.00000
THLINE LN45    bus-16   bus-4        0.00200    0.01900   -0.56350
THLINE LN46    bus-9    bus-5        0.00600    0.02900   -0.00900
THLINE LN47    bus-12   bus-7        0.00100    0.00900   -0.03500
THLINE LN48    bus-131  bus-7        0.00100    0.00700   -0.00700
THLINE LN49    bus-11   bus-8        0.01300    0.05950   -0.01650
THLINE LN50    bus-14   bus-8        0.01300    0.04200   -0.04050
THLINE LN51    bus-11   bus-9        0.00600    0.02700   -0.00650
THLINE LN52    bus-13   bus-11       0.00800    0.03400   -0.00900
THLINE LN53    bus-21   bus-12       0.00200    0.01500   -0.05900
THLINE LN54    bus-20   bus-13       0.00600    0.03400   -0.00800
THLINE LN55    bus-15   bus-14       0.01400    0.04200   -0.04850
THLINE LN56    bus-37   bus-15       0.06500    0.24800   -0.06050
THLINE LN57    bus-89   bus-15       0.09900    0.24800   -0.01750
THLINE LN58    bus-90   bus-15       0.09600    0.36300   -0.02400
THLINE LN59    bus-42   bus-16       0.00200    0.02200   -0.64000
THLINE LN60    bus-21   bus-19       0.00200    0.01800   -0.01800
THLINE LN61    bus-87   bus-19       0.01300    0.08000   -0.07550
THLINE LN62    bus-22   bus-20       0.01600    0.03300   -0.00750
THLINE LN63    bus-27   bus-20       0.06900    0.18600   -0.04900
THLINE LN64    bus-24   bus-21       0.00400    0.03400   -0.14000
THLINE LN65    bus-23   bus-22       0.05200    0.11100   -0.02500
THLINE LN66    bus-25   bus-23       0.01900    0.03900   -0.00900
THLINE LN67    bus-319  bus-24       0.00700    0.06800   -0.06700
THLINE LN68    bus-26   bus-25       0.03600    0.07100   -0.01700
THLINE LN69    bus-27   bus-26       0.04500    0.12000   -0.03250
THLINE LN70    bus-320  bus-26       0.04300    0.13000   -0.00700
THLINE LN71    bus-34   bus-33       0.00000    0.06300    0.00000
THLINE LN72    bus-38   bus-33       0.00250    0.01200   -0.00650
THLINE LN73    bus-40   bus-33       0.00600    0.02900   -0.01000
THLINE LN74    bus-41   bus-33       0.00700    0.04300   -0.01300
THLINE LN75    bus-42   bus-34       0.00100    0.00800   -0.02100
THLINE LN76    bus-72   bus-35       0.01200    0.06000   -0.00400
THLINE LN77    bus-76   bus-35       0.00600    0.01400   -0.00100
THLINE LN78    bus-77   bus-35       0.01000    0.02900   -0.00150
THLINE LN79    bus-88   bus-36       0.00400    0.02700   -0.02150
THLINE LN80    bus-38   bus-37       0.00800    0.04700   -0.00400
THLINE LN81    bus-40   bus-37       0.02200    0.06400   -0.00350
THLINE LN82    bus-41   bus-37       0.01000    0.03600   -0.01000
THLINE LN83    bus-49   bus-37       0.01700    0.08100   -0.02400
THLINE LN84    bus-89   bus-37       0.10200    0.25400   -0.01650
THLINE LN85    bus-90   bus-37       0.04700    0.12700   -0.00800
THLINE LN86    bus-41   bus-38       0.00800    0.03700   -0.01000
THLINE LN87    bus-43   bus-38       0.03200    0.08700   -0.02000
THLINE LN88    bus-42   bus-39       0.00060    0.00640   -0.20200
THLINE LN89    bus-48   bus-40       0.02600    0.15400   -0.01100
THLINE LN90    bus-42   bus-41       0.00000    0.02900    0.00000
THLINE LN91    bus-49   bus-41       0.06500    0.19100   -0.01000
THLINE LN92    bus-51   bus-41       0.03100    0.08900   -0.01800
THLINE LN93    bus-46   bus-42       0.00200    0.01400   -0.40300
THLINE LN94    bus-44   bus-43       0.02600    0.07200   -0.01750
THLINE LN95    bus-48   bus-43       0.09500    0.26200   -0.01600
THLINE LN96    bus-53   bus-43       0.01300    0.03900   -0.00800
THLINE LN97    bus-47   bus-44       0.02700    0.08400   -0.01950
THLINE LN98    bus-54   bus-44       0.02800    0.08400   -0.01850
THLINE LN99    bus-60   bus-45       0.00700    0.04100   -0.15600
THLINE LN100   bus-74   bus-45       0.00900    0.05400   -0.20550
THLINE LN101   bus-81   bus-46       0.00500    0.04200   -0.34500
THLINE LN102   bus-73   bus-47       0.05200    0.14500   -0.03650
THLINE LN103   bus-113  bus-47       0.04300    0.11800   -0.00650
THLINE LN104   bus-107  bus-48       0.02500    0.06200   -0.00350
THLINE LN105   bus-51   bus-49       0.03100    0.09400   -0.02150
THLINE LN106   bus-52   bus-51       0.03700    0.10900   -0.02450
THLINE LN107   bus-55   bus-52       0.02700    0.08000   -0.01800
THLINE LN108   bus-54   bus-53       0.02500    0.07300   -0.01750
THLINE LN109   bus-55   bus-54       0.03500    0.10300   -0.02350
THLINE LN110   bus-57   bus-55       0.06500    0.16900   -0.04100
THLINE LN111   bus-58   bus-57       0.04600    0.08000   -0.01800
THLINE LN112   bus-63   bus-57       0.15900    0.53700   -0.03550
THLINE LN113   bus-59   bus-58       0.00900    0.02600   -0.00250
THLINE LN114   bus-61   bus-59       0.00200    0.01300   -0.00750
THLINE LN115   bus-62   bus-60       0.00900    0.06500   -0.24250
THLINE LN116   bus-64   bus-62       0.01600    0.10500   -0.10150
THLINE LN117   bus-144  bus-62       0.00100    0.00700   -0.00650
THLINE LN118   bus-526  bus-63       0.02650    0.17200   -0.01300
THLINE LN119   bus-211  bus-69       0.05100    0.23200   -0.01400
THLINE LN120   bus-79   bus-69       0.05100    0.15700   -0.01150
THLINE LN121   bus-71   bus-70       0.03200    0.10000   -0.03100
THLINE LN122   bus-528  bus-70       0.02000    0.12340   -0.01400
THLINE LN123   bus-72   bus-71       0.03600    0.13100   -0.03400
THLINE LN124   bus-73   bus-71       0.03400    0.09900   -0.02350
THLINE LN125   bus-77   bus-72       0.01800    0.08700   -0.00550
THLINE LN126   bus-531  bus-72       0.02560    0.19300    0.00000
THLINE LN127   bus-76   bus-73       0.02100    0.05700   -0.01500
THLINE LN128   bus-79   bus-73       0.01800    0.05200   -0.00900
THLINE LN129   bus-88   bus-74       0.00400    0.02700   -0.02500
THLINE LN130   bus-562  bus-74       0.02860    0.20130   -0.18950
THLINE LN131   bus-77   bus-76       0.01600    0.04300   -0.00200
THLINE LN132   bus-78   bus-77       0.00100    0.00600   -0.00350
THLINE LN133   bus-80   bus-77       0.01400    0.07000   -0.01900
THLINE LN134   bus-552  bus-77       0.08910    0.26760   -0.01450
THLINE LN135   bus-609  bus-77       0.07820    0.21270   -0.01100
THLINE LN136   bus-79   bus-78       0.00600    0.02200   -0.00550
THLINE LN137   bus-84   bus-78       0.00000    0.03600    0.00000
THLINE LN138   bus-211  bus-79       0.09900    0.37500   -0.02550
THLINE LN139   bus-211  bus-80       0.02200    0.10700   -0.02900
THLINE LN140   bus-194  bus-81       0.00350    0.03300   -0.26500
THLINE LN141   bus-195  bus-81       0.00350    0.03300   -0.26500
THLINE LN142   bus-86   bus-85       0.00800    0.06400   -0.06400
THLINE LN143   bus-87   bus-86       0.01200    0.09300   -0.09150
THLINE LN144   bus-323  bus-86       0.00600    0.04800   -0.04600
THLINE LN145   bus-91   bus-89       0.04700    0.11900   -0.00700
THLINE LN146   bus-92   bus-90       0.03200    0.17400   -0.01200
THLINE LN147   bus-94   bus-91       0.10000    0.25300   -0.01550
THLINE LN148   bus-97   bus-91       0.02200    0.07700   -0.01950
THLINE LN149   bus-103  bus-92       0.01900    0.14400   -0.00850
THLINE LN150   bus-105  bus-92       0.01700    0.09200   -0.00600
THLINE LN151   bus-97   bus-94       0.27800    0.42700   -0.02150
THLINE LN152   bus-100  bus-97       0.02200    0.05300   -0.00350
THLINE LN153   bus-102  bus-97       0.03800    0.09200   -0.00600
THLINE LN154   bus-103  bus-97       0.04800    0.12200   -0.00750
THLINE LN155   bus-100  bus-98       0.02400    0.06400   -0.00350
THLINE LN156   bus-102  bus-98       0.03400    0.12100   -0.00750
THLINE LN157   bus-107  bus-99       0.05300    0.13500   -0.00850
THLINE LN158   bus-108  bus-99       0.00200    0.00400   -0.00100
THLINE LN159   bus-109  bus-99       0.04500    0.35400   -0.02200
THLINE LN160   bus-110  bus-99       0.05000    0.17400   -0.01100
THLINE LN161   bus-102  bus-100      0.01600    0.03800   -0.00200
THLINE LN162   bus-104  bus-102      0.04300    0.06400   -0.01350
THLINE LN163   bus-105  bus-103      0.01900    0.06200   -0.00400
THLINE LN164   bus-108  bus-104      0.07600    0.13000   -0.02200
THLINE LN165   bus-322  bus-104      0.04400    0.12400   -0.00750
THLINE LN166   bus-107  bus-105      0.01200    0.08800   -0.00550
THLINE LN167   bus-110  bus-105      0.15700    0.40000   -0.02350
THLINE LN168   bus-324  bus-108      0.07400    0.20800   -0.01300
THLINE LN169   bus-110  bus-109      0.07000    0.18400   -0.01050
THLINE LN170   bus-113  bus-109      0.10000    0.27400   -0.01550
THLINE LN171   bus-114  bus-109      0.10900    0.39300   -0.01800
THLINE LN172   bus-112  bus-110      0.14200    0.40400   -0.02500
THLINE LN173   bus-114  bus-112      0.01700    0.04200   -0.00300
THLINE LN174   bus-122  bus-115      0.00360    0.01990   -0.00200
THLINE LN175   bus-120  bus-116      0.00200    0.10490   -0.00050
THLINE LN176   bus-118  bus-117      0.00010    0.00180   -0.00850
THLINE LN177   bus-119  bus-118      0.00000    0.02710    0.00000
THLINE LN178   bus-1201 bus-118      0.00000    0.61630    0.00000
THLINE LN179   bus-120  bus-1201     0.00000   -0.36970    0.00000
THLINE LN180   bus-121  bus-118      0.00220    0.29150    0.00000
THLINE LN181   bus-120  bus-119      0.00000    0.03390    0.00000
THLINE LN182   bus-121  bus-119      0.00000    0.05820    0.00000
THLINE LN183   bus-123  bus-122      0.08080    0.23440   -0.01450
THLINE LN184   bus-125  bus-122      0.09650    0.36690   -0.02700
THLINE LN185   bus-124  bus-123      0.03600    0.10760   -0.05850
THLINE LN186   bus-125  bus-123      0.04760    0.14140   -0.07450
THLINE LN187   bus-126  bus-125      0.00060    0.01970    0.00000
THLINE LN188   bus-127  bus-126      0.00590    0.04050   -0.12500
THLINE LN189   bus-129  bus-126      0.01150    0.11060   -0.09250
THLINE LN190   bus-132  bus-126      0.01980    0.16880   -0.16050
THLINE LN191   bus-157  bus-126      0.00500    0.05000   -0.16500
THLINE LN192   bus-158  bus-126      0.00770    0.05380   -0.16750
THLINE LN193   bus-169  bus-126      0.01650    0.11570   -0.08550
THLINE LN194   bus-128  bus-127      0.00590    0.05770   -0.04750
THLINE LN195   bus-134  bus-127      0.00490    0.03360   -0.10400
THLINE LN196   bus-168  bus-127      0.00590    0.05770   -0.04750
THLINE LN197   bus-130  bus-128      0.00780    0.07730   -0.06300
THLINE LN198   bus-133  bus-128      0.00260    0.01930   -0.01500
THLINE LN199   bus-130  bus-129      0.00760    0.07520   -0.06100
THLINE LN200   bus-133  bus-129      0.00210    0.01860   -0.01500
THLINE LN201   bus-132  bus-130      0.00160    0.01640   -0.01300
THLINE LN202   bus-151  bus-130      0.00170    0.01650   -0.01300
THLINE LN203   bus-167  bus-130      0.00790    0.07930   -0.06350
THLINE LN204   bus-168  bus-130      0.00780    0.07840   -0.06250
THLINE LN205   bus-137  bus-133      0.00170    0.01170   -0.14450
THLINE LN206   bus-168  bus-133      0.00260    0.01930   -0.01500
THLINE LN207   bus-169  bus-133      0.00210    0.01860   -0.01500
THLINE LN208   bus-171  bus-133      0.00020    0.01010    0.00000
THLINE LN209   bus-135  bus-134      0.00430    0.02930   -0.09000
THLINE LN210   bus-184  bus-134      0.00390    0.03810   -0.12900
THLINE LN211   bus-136  bus-135      0.00910    0.06230   -0.19250
THLINE LN212   bus-137  bus-136      0.01250    0.08900   -0.27000
THLINE LN213   bus-152  bus-136      0.00560    0.03900   -0.47650
THLINE LN214   bus-140  bus-137      0.00150    0.01140   -0.14200
THLINE LN215   bus-181  bus-137      0.00050    0.00340   -0.01050
THLINE LN216   bus-186  bus-137      0.00070    0.01510   -0.06300
THLINE LN217   bus-188  bus-137      0.00050    0.00340   -0.01050
THLINE LN218   bus-172  bus-139      0.05620    0.22480   -0.04050
THLINE LN219   bus-141  bus-140      0.01200    0.08360   -0.06150
THLINE LN220   bus-142  bus-140      0.01520    0.11320   -0.34200
THLINE LN221   bus-145  bus-140      0.04680    0.33690   -0.25950
THLINE LN222   bus-146  bus-140      0.04300    0.30310   -0.23150
THLINE LN223   bus-147  bus-140      0.04890    0.34920   -0.26900
THLINE LN224   bus-182  bus-140      0.00130    0.00890   -0.05950
THLINE LN225   bus-146  bus-141      0.02910    0.22670   -0.17100
THLINE LN226   bus-143  bus-142      0.00600    0.05700   -0.38350
THLINE LN227   bus-145  bus-143      0.00750    0.07730   -0.05950
THLINE LN228   bus-149  bus-143      0.01270    0.09090   -0.06750
THLINE LN229   bus-146  bus-145      0.00850    0.05880   -0.04350
THLINE LN230   bus-149  bus-145      0.02180    0.15110   -0.11150
THLINE LN231   bus-147  bus-146      0.00730    0.05040   -0.03700
THLINE LN232   bus-178  bus-148      0.05230    0.15260   -0.03700
THLINE LN233   bus-179  bus-148      0.13710    0.39190   -0.03800
THLINE LN234   bus-153  bus-152      0.01370    0.09570   -0.07050
THLINE LN235   bus-161  bus-153      0.00550    0.02880   -0.09500
THLINE LN236   bus-156  bus-154      0.17460    0.31610   -0.02000
THLINE LN237   bus-183  bus-154      0.08040    0.30540   -0.02250
THLINE LN238   bus-161  bus-155      0.01100    0.05680   -0.19400
THLINE LN239   bus-159  bus-157      0.00080    0.00980   -0.03450
THLINE LN240   bus-159  bus-158      0.00290    0.02850   -0.09500
THLINE LN241   bus-160  bus-158      0.00660    0.04480   -0.13850
THLINE LN242   bus-164  bus-162      0.00240    0.03260   -0.11800
THLINE LN243   bus-165  bus-162      0.00180    0.02450   -0.83100
THLINE LN244   bus-164  bus-163      0.00440    0.05140   -1.79850
THLINE LN245   bus-166  bus-165      0.00020    0.01230    0.00000
THLINE LN246   bus-169  bus-167      0.00180    0.01780   -0.01450
THLINE LN247   bus-173  bus-172      0.06690    0.48430   -0.03150
THLINE LN248   bus-174  bus-172      0.05580    0.22100   -0.01550
THLINE LN249   bus-174  bus-173      0.08070    0.33310   -0.02450
THLINE LN250   bus-175  bus-173      0.07390    0.30710   -0.02150
THLINE LN251   bus-176  bus-173      0.17990    0.50170   -0.03450
THLINE LN252   bus-176  bus-175      0.09040    0.36260   -0.02400
THLINE LN253   bus-179  bus-175      0.07700    0.30920   -0.02700
THLINE LN254   bus-177  bus-176      0.02510    0.08290   -0.02350
THLINE LN255   bus-178  bus-177      0.02220    0.08470   -0.02500
THLINE LN256   bus-179  bus-178      0.04980    0.18550   -0.01450
THLINE LN257   bus-180  bus-178      0.00610    0.02900   -0.04200
THLINE LN258   bus-138  bus-181      0.00040    0.02020    0.00000
THLINE LN259   bus-187  bus-181      0.00040    0.00830   -0.05750
THLINE LN260   bus-185  bus-184      0.00250    0.02450   -0.08200
THLINE LN261   bus-188  bus-186      0.00070    0.00860   -0.05750
THLINE LN262   bus-188  bus-187      0.00070    0.00860   -0.05750
THLINE LN263   bus-138  bus-188      0.00040    0.02020    0.00000
THLINE LN264   bus-208  bus-189      0.03300    0.09500    0.00000
THLINE LN265   bus-209  bus-189      0.04600    0.06900    0.00000
THLINE LN266   bus-231  bus-190      0.00040    0.00220   -3.10000
THLINE LN267   bus-240  bus-190      0.00000    0.02750    0.00000
THLINE LN268   bus-192  bus-191      0.00300    0.04800    0.00000
THLINE LN269   bus-225  bus-192      0.00200    0.00900    0.00000
THLINE LN270   bus-205  bus-193      0.04500    0.06300    0.00000
THLINE LN271   bus-208  bus-193      0.04800    0.12700    0.00000
THLINE LN272   bus-219  bus-194      0.00310    0.02860   -0.25000
THLINE LN273   bus-664  bus-194      0.00240    0.03550   -0.18000
THLINE LN274   bus-219  bus-195      0.00310    0.02860   -0.25000
THLINE LN275   bus-197  bus-196      0.01400    0.04000   -0.00200
THLINE LN276   bus-210  bus-196      0.03000    0.08100   -0.00500
THLINE LN277   bus-198  bus-197      0.01000    0.06000   -0.00450
THLINE LN278   bus-211  bus-197      0.01500    0.04000   -0.00300
THLINE LN279   bus-202  bus-198      0.33200    0.68800    0.00000
THLINE LN280   bus-203  bus-198      0.00900    0.04600   -0.01250
THLINE LN281   bus-210  bus-198      0.02000    0.07300   -0.00400
THLINE LN282   bus-211  bus-198      0.03400    0.10900   -0.01600
THLINE LN283   bus-200  bus-199      0.07600    0.13500   -0.00450
THLINE LN284   bus-210  bus-199      0.04000    0.10200   -0.00250
THLINE LN285   bus-210  bus-200      0.08100    0.12800   -0.00700
THLINE LN286   bus-204  bus-201      0.12400    0.18300    0.00000
THLINE LN287   bus-211  bus-203      0.01000    0.05900   -0.00400
THLINE LN288   bus-205  bus-204      0.04600    0.06800    0.00000
THLINE LN289   bus-206  bus-205      0.30200    0.44600    0.00000
THLINE LN290   bus-207  bus-206      0.07300    0.09300    0.00000
THLINE LN291   bus-208  bus-206      0.24000    0.42100    0.00000
THLINE LN292   bus-215  bus-212      0.01390    0.07780   -0.04300
THTRFO TR293   bus-214  bus-213      0.00250    0.03800  100.00000
THLINE LN294   bus-215  bus-214      0.00170    0.01850   -0.01000
THLINE LN295   bus-242  bus-214      0.00150    0.01080   -0.00100
THLINE LN296   bus-216  bus-215      0.00450    0.02490   -0.01300
THLINE LN297   bus-217  bus-216      0.00400    0.04970   -0.00900
THLINE LN298   bus-218  bus-217      0.00000    0.04560    0.00000
THLINE LN299   bus-219  bus-217      0.00050    0.01770   -0.01000
THLINE LN300   bus-220  bus-217      0.00270    0.03950   -0.41600
THLINE LN301   bus-237  bus-219      0.00030    0.00180   -2.60000
THLINE LN302   bus-218  bus-220      0.00370    0.04840   -0.21500
THLINE LN303   bus-221  bus-220      0.00100    0.02950   -0.25150
THLINE LN304   bus-238  bus-220      0.00160    0.00460   -0.20100
THLINE LN305   bus-223  bus-221      0.00030    0.00130   -0.50000
TRFOB2  TR306   bus-237  bus-222      0.00140    0.05140  0  -0.16500 0  -0.16500 100
*THTRFO TR306   bus-237  bus-222      0.00140    0.05140  100.00000
*THSHUNT SH_1LN306 bus-237 0.   -0.16500
*THSHUNT SH_2LN306 bus-222 0.   -0.16500
THLINE LN307   bus-225  bus-224      0.01000    0.06400   -0.24000
THLINE LN308   bus-226  bus-224      0.00190    0.00810   -0.43000
THLINE LN309   bus-191  bus-225      0.00100    0.06100    0.00000
THLINE LN310   bus-231  bus-226      0.00050    0.02120    0.00000
TRFOB2  TR311   bus-231  bus-227      0.00090    0.04720  0  -0.09300 0  -0.09300 100 
*THTRFO TR311   bus-231  bus-227      0.00090    0.04720  100.00000
*THSHUNT SH_1LN311 bus-231 0.   -0.09300
*THSHUNT SH_2LN311 bus-227 0.   -0.09300
THLINE LN312   bus-229  bus-228      0.00190    0.00870   -0.64000
THLINE LN313   bus-231  bus-228      0.00260    0.09170    0.00000
THLINE LN314   bus-234  bus-228      0.00130    0.02880   -0.40500
THLINE LN315   bus-190  bus-229      0.00000    0.06260    0.00000
THLINE LN316   bus-232  bus-231      0.00020    0.00690   -0.68200
THLINE LN317   bus-237  bus-231      0.00010    0.00060   -1.78500
THLINE LN318   bus-233  bus-232      0.00170    0.04850    0.00000
THLINE LN319   bus-235  bus-234      0.00020    0.02590   -0.07200
THLINE LN320   bus-237  bus-234      0.00060    0.02720    0.00000
THLINE LN321   bus-238  bus-235      0.00020    0.00060   -0.40000
THTRFO TR322   bus-237  bus-241      0.00050    0.01540  100.00000
THLINE LN323   bus-281  bus-240      0.00030    0.00430   -0.00450
THLINE LN324   bus-245  bus-242      0.00820    0.08510    0.00000
THLINE LN325   bus-247  bus-242      0.01120    0.07230    0.00000
THLINE LN326   bus-244  bus-243      0.01270    0.03550    0.00000
THLINE LN327   bus-245  bus-243      0.03260    0.18040    0.00000
THLINE LN328   bus-246  bus-244      0.01950    0.05510    0.00000
THLINE LN329   bus-246  bus-245      0.01570    0.07320    0.00000
THLINE LN330   bus-247  bus-245      0.03600    0.21190    0.00000
THLINE LN331   bus-247  bus-246      0.02680    0.12850    0.00000
THLINE LN332   bus-248  bus-247      0.04280    0.12150    0.00000
THLINE LN333   bus-249  bus-248      0.03510    0.10040    0.00000
THLINE LN334   bus-250  bus-249      0.06160    0.18570    0.00000
*THTRFO TR335   bus-1    bus-3        0.00000    0.05200   94.70000
TAP TR335  bus-1 bus-3  0.00000  0.05200 0 0 0 0  100  94.700 0   0.200 0 0 2 -50.0000 50.0000 0 1 1
TAPCV  TR335   bus-1     1.0000  1.1000  0.9000 1.5 0. 1.5 0. 1
*THTRFO TR336   bus-2    bus-3        0.00000    0.05200   95.60000
TAP TR336  bus-2 bus-3  0.00000  0.05200 0 0 0 0  100  95.600 0   0.200 0 0 2 -50.0000 50.0000 0 1 1
TAPCV  TR336   bus-2     1.0000  1.1000  0.9000 1.5 0. 1.5 0. 1
*THTRFO TR337   bus-4    bus-3        0.00000    0.00500   97.10000
TAP TR337  bus-4 bus-3  0.00000  0.00500 0 0 0 0  100  97.100 0   0.200 0 0 2 -50.0000 50.0000 0 1 1
TAPCV  TR337   bus-4     1.0000  1.1000  0.9000 1.5 0. 1.5 0. 1
*THTRFO TR338   bus-5    bus-7        0.00000    0.03900   94.80000
TAP TR338  bus-5 bus-7  0.00000  0.03900 0 0 0 0  100  94.800 0   0.200 0 0 2 -50.0000 50.0000 0 1 1
TAPCV  TR338   bus-5     1.0000  1.1000  0.9000 1.5 0. 1.5 0. 1
*THTRFO TR339   bus-6    bus-7        0.00000    0.03900   95.90000
TAP TR339  bus-6 bus-7  0.00000  0.03900 0 0 0 0  100  95.900 0   0.200 0 0 2 -50.0000 50.0000 0 1 1
TAPCV  TR339   bus-6     1.0000  1.1000  0.9000 1.5 0. 1.5 0. 1
*THTRFO TR340   bus-11   bus-10       0.00000    0.08900  104.60000
TAP TR340  bus-11 bus-10  0.00000  0.08900 0 0 0 0  100 104.600 0   0.200 0 0 2 -50.0000 50.0000 0 1 1
TAPCV  TR340   bus-11    1.0000  1.1000  0.9000 1.5 0. 1.5 0. 1
THTRFO TR341   bus-10   bus-12       0.00000    0.05300   98.50000
*THTRFO TR342   bus-17   bus-15       0.01940    0.03110   95.61000
TAP TR342  bus-17 bus-15  0.01940  0.03110 0 0 0 0  100  95.610 0   0.200 0 0 2 -50.0000 50.0000 0 1 1
TAPCV  TR342   bus-17    1.0000  1.1000  0.9000 1.5 0. 1.5 0. 1
*THTRFO TR343   bus-15   bus-16       0.00100    0.03800   97.10000
TAP TR343  bus-15 bus-16  0.00100  0.03800 0 0 0 0  100  97.100 0   0.200 0 0 2 -50.0000 50.0000 0 1 1
TAPCV  TR343   bus-15    1.0000  1.1000  0.9000 1.5 0. 1.5 0. 1
THTRFO TR344   bus-20   bus-21       0.00000    0.01400   95.20000
*THTRFO TR345   bus-23   bus-24       0.00000    0.06400   94.30000
TAP TR345  bus-23 bus-24  0.00000  0.06400 0 0 0 0  100  94.300 0   0.200 0 0 2 -50.0000 50.0000 0 1 1
TAPCV  TR345   bus-23    1.0000  1.1000  0.9000 1.5 0. 1.5 0. 1
*THTRFO TR346   bus-35   bus-36       0.00000    0.04700  101.00000
TAP TR346  bus-35 bus-36  0.00000  0.04700 0 0 0 0  100 101.000 0   0.200 0 0 2 -50.0000 50.0000 0 1 1
TAPCV  TR346   bus-35    1.0000  1.1000  0.9000 1.5 0. 1.5 0. 1
*THTRFO TR347   bus-44   bus-45       0.00000    0.02000  100.80000
TAP TR347  bus-44 bus-45  0.00000  0.02000 0 0 0 0  100 100.800 0   0.200 0 0 2 -50.0000 50.0000 0 1 1
TAPCV  TR347   bus-44    1.0000  1.1000  0.9000 1.5 0. 1.5 0. 1
*THTRFO TR348   bus-46   bus-45       0.00000    0.02100  100.00000
TAP TR348  bus-46 bus-45  0.00000  0.02100 0 0 0 0  100 100.000 0   0.200 0 0 2 -50.0000 50.0000 0 1 1
TAPCV  TR348   bus-46    1.0000  1.1000  0.9000 1.5 0. 1.5 0. 1
*THTRFO TR349   bus-61   bus-62       0.00000    0.05900   97.50000
TAP TR349  bus-61 bus-62  0.00000  0.05900 0 0 0 0  100  97.500 0   0.200 0 0 2 -50.0000 50.0000 0 1 1
TAPCV  TR349   bus-61    1.0000  1.1000  0.9000 1.5 0. 1.5 0. 1
*THTRFO TR350   bus-64   bus-63       0.00000    0.03800  101.70000
TAP TR350  bus-64 bus-63  0.00000  0.03800 0 0 0 0  100 101.700 0   0.200 0 0 2 -50.0000 50.0000 0 1 1
TAPCV  TR350   bus-64    1.0000  1.1000  0.9000 1.5 0. 1.5 0. 1
*THTRFO TR351   bus-74   bus-73       0.00000    0.02440  100.00000
TAP TR351  bus-74 bus-73  0.00000  0.02440 0 0 0 0  100 100.000 0   0.200 0 0 2 -50.0000 50.0000 0 1 1
TAPCV  TR351   bus-74    1.0000  1.1000  0.9000 1.5 0. 1.5 0. 1
*THTRFO TR352   bus-88   bus-81       0.00000    0.02000  100.00000
TAP TR352  bus-88 bus-81  0.00000  0.02000 0 0 0 0  100 100.000 0   0.200 0 0 2 -50.0000 50.0000 0 1 1
TAPCV  TR352   bus-88    1.0000  1.1000  0.9000 1.5 0. 1.5 0. 1
*THTRFO TR353   bus-99   bus-85       0.00000    0.04800  100.00000
TAP TR353  bus-99 bus-85  0.00000  0.04800 0 0 0 0  100 100.000 0   0.200 0 0 2 -50.0000 50.0000 0 1 1
TAPCV  TR353   bus-99    1.0000  1.1000  0.9000 1.5 0. 1.5 0. 1
*THTRFO TR354   bus-102  bus-86       0.00000    0.04800  100.00000
TAP TR354  bus-102 bus-86  0.00000  0.04800 0 0 0 0  100 100.000 0   0.200 0 0 2 -50.0000 50.0000 0 1 1
TAPCV  TR354   bus-102   1.0000  1.1000  0.9000 1.5 0. 1.5 0. 1
*THTRFO TR355   bus-94   bus-87       0.00000    0.04600  101.50000
TAP TR355  bus-94 bus-87  0.00000  0.04600 0 0 0 0  100 101.500 0   0.200 0 0 2 -50.0000 50.0000 0 1 1
TAPCV  TR355   bus-94    1.0000  1.1000  0.9000 1.5 0. 1.5 0. 1
*THTRFO TR356   bus-207  bus-114      0.00000    0.14900   96.70000
TAP TR356  bus-207 bus-114  0.00000  0.14900 0 0 0 0  100  96.700 0   0.200 0 0 2 -50.0000 50.0000 0 1 1
TAPCV  TR356   bus-207   1.0000  1.1000  0.9000 1.5 0. 1.5 0. 1
THTRFO TR357   bus-124  bus-116      0.00520    0.01740  101.00000
*THTRFO TR358   bus-115  bus-121      0.00000    0.02800  105.00000
TAP TR358  bus-115 bus-121  0.00000  0.02800 0 0 0 0  100 105.000 0   0.200 0 0 2 -50.0000 50.0000 0 1 1
TAPCV  TR358   bus-115   1.0000  1.1000  0.9000 1.5 0. 1.5 0. 1
*THTRFO TR359   bus-157  bus-122      0.00050    0.01950  100.00000
TAP TR359  bus-157 bus-122  0.00050  0.01950 0 0 0 0  100 100.000 0   0.200 0 0 2 -50.0000 50.0000 0 1 1
TAPCV  TR359   bus-157   1.0000  1.1000  0.9000 1.5 0. 1.5 0. 1
*THTRFO TR360   bus-131  bus-130      0.00000    0.01800  105.22000
